2025.06.08,00:12:09,5587.703,1610.979,0.350,0.000,6776.695
2025.06.08,00:12:29,5587.705,1610.979,0.456,0.000,6776.695
2025.06.08,00:12:49,5587.708,1610.979,0.383,0.000,6776.695
2025.06.08,00:13:09,5587.710,1610.979,0.400,0.000,6776.695
2025.06.08,00:13:29,5587.712,1610.979,0.401,0.000,6776.695
2025.06.08,00:13:49,5587.714,1610.979,0.391,0.000,6776.695
2025.06.08,00:14:09,5587.716,1610.979,0.391,0.000,6776.695
2025.06.08,00:14:29,5587.719,1610.979,0.349,0.000,6776.695
2025.06.08,00:14:49,5587.721,1610.979,0.353,0.000,6776.695
2025.06.08,00:15:09,5587.722,1610.979,0.351,0.000,6776.695
2025.06.08,00:15:29,5587.724,1610.979,0.352,0.000,6776.709
2025.06.08,00:15:49,5587.726,1610.979,0.354,0.000,6776.709
2025.06.08,00:16:09,5587.728,1610.979,0.350,0.000,6776.709
2025.06.08,00:16:29,5587.730,1610.979,0.351,0.000,6776.709
2025.06.08,00:16:49,5587.732,1610.979,0.341,0.000,6776.709
2025.06.08,00:17:09,5587.734,1610.979,0.350,0.000,6776.709
2025.06.08,00:17:30,5587.736,1610.979,0.327,0.000,6776.709
2025.06.08,00:17:50,5587.738,1610.979,0.331,0.000,6776.709
2025.06.08,00:18:10,5587.740,1610.979,0.324,0.000,6776.709
2025.06.08,00:18:30,5587.741,1610.979,0.330,0.000,6776.709
2025.06.08,00:18:50,5587.743,1610.979,0.333,0.000,6776.709
2025.06.08,00:19:10,5587.745,1610.979,0.319,0.000,6776.709
2025.06.08,00:19:30,5587.747,1610.979,0.350,0.000,6776.709
2025.06.08,00:19:50,5587.749,1610.979,0.333,0.000,6776.709
2025.06.08,00:20:10,5587.751,1610.979,0.328,0.000,6776.709
2025.06.08,00:20:30,5587.753,1610.979,0.329,0.000,6776.709
2025.06.08,00:20:51,5587.754,1610.979,0.324,0.000,6776.709
2025.06.08,00:21:12,5587.756,1610.979,0.326,0.000,6776.709
2025.06.08,00:21:32,5587.758,1610.979,0.355,0.000,6776.709
2025.06.08,00:21:52,5587.760,1610.979,0.352,0.000,6776.709
2025.06.08,00:22:12,5587.762,1610.979,0.338,0.000,6776.709
2025.06.08,00:22:32,5587.764,1610.979,0.347,0.000,6776.709
2025.06.08,00:22:52,5587.766,1610.979,0.346,0.000,6776.709
2025.06.08,00:23:12,5587.768,1610.979,0.346,0.000,6776.709
2025.06.08,00:23:32,5587.770,1610.979,0.329,0.000,6776.709
2025.06.08,00:23:52,5587.771,1610.979,0.281,0.000,6776.709
2025.06.08,00:24:12,5587.773,1610.979,0.801,0.000,6776.709
2025.06.08,00:24:33,5587.775,1610.979,0.315,0.000,6776.709
2025.06.08,00:24:54,5587.777,1610.979,0.318,0.000,6776.709
2025.06.08,00:25:15,5587.779,1610.979,0.318,0.000,6776.709
2025.06.08,00:25:35,5587.781,1610.979,0.319,0.000,6776.709
2025.06.08,00:25:55,5587.782,1610.979,0.316,0.000,6776.709
2025.06.08,00:26:15,5587.784,1610.979,0.318,0.000,6776.709
2025.06.08,00:26:35,5587.786,1610.979,0.319,0.000,6776.709
2025.06.08,00:26:55,5587.788,1610.979,0.318,0.000,6776.709
2025.06.08,00:27:15,5587.789,1610.979,0.314,0.000,6776.709
2025.06.08,00:27:35,5587.791,1610.979,0.317,0.000,6776.709
2025.06.08,00:27:55,5587.793,1610.979,0.305,0.000,6776.709
2025.06.08,00:28:15,5587.794,1610.979,0.292,0.000,6776.709
2025.06.08,00:28:36,5587.796,1610.979,0.310,0.000,6776.709
2025.06.08,00:28:56,5587.798,1610.979,0.312,0.000,6776.709
2025.06.08,00:29:16,5587.800,1610.979,0.318,0.000,6776.709
2025.06.08,00:29:36,5587.802,1610.979,0.317,0.000,6776.709
2025.06.08,00:29:56,5587.803,1610.979,0.319,0.000,6776.709
2025.06.08,00:30:16,5587.805,1610.979,0.305,0.000,6776.709
2025.06.08,00:30:36,5587.807,1610.979,0.299,0.000,6776.709
2025.06.08,00:30:56,5587.808,1610.979,0.322,0.000,6776.709
2025.06.08,00:31:16,5587.810,1610.979,0.314,0.000,6776.709
2025.06.08,00:31:36,5587.812,1610.979,0.301,0.000,6776.709
2025.06.08,00:31:57,5587.814,1610.979,0.311,0.000,6776.709
2025.06.08,00:32:18,5587.816,1610.979,0.302,0.000,6776.709
2025.06.08,00:32:39,5587.817,1610.979,0.313,0.000,6776.709
2025.06.08,00:33:00,5587.819,1610.979,0.316,0.000,6776.709
2025.06.08,00:33:20,5587.821,1610.979,0.312,0.000,6776.709
2025.06.08,00:33:40,5587.823,1610.979,0.319,0.000,6776.709
2025.06.08,00:34:00,5587.824,1610.979,0.320,0.000,6776.709
2025.06.08,00:34:20,5587.826,1610.979,0.313,0.000,6776.709
2025.06.08,00:34:40,5587.828,1610.979,0.310,0.000,6776.709
2025.06.08,00:35:00,5587.830,1610.979,0.303,0.000,6776.709
2025.06.08,00:35:20,5587.832,1610.979,0.347,0.000,6776.709
2025.06.08,00:35:40,5587.834,1610.979,0.337,0.000,6776.709
2025.06.08,00:36:00,5587.835,1610.979,0.334,0.000,6776.709
2025.06.08,00:36:21,5587.837,1610.979,0.334,0.000,6776.709
2025.06.08,00:36:42,5587.839,1610.979,0.352,0.000,6776.709
2025.06.08,00:37:03,5587.841,1610.979,0.321,0.000,6776.709
2025.06.08,00:37:23,5587.843,1610.979,0.316,0.000,6776.709
2025.06.08,00:37:43,5587.845,1610.979,0.322,0.000,6776.709
2025.06.08,00:38:03,5587.847,1610.979,0.323,0.000,6776.709
2025.06.08,00:38:23,5587.849,1610.979,0.323,0.000,6776.709
2025.06.08,00:38:43,5587.850,1610.979,0.321,0.000,6776.709
2025.06.08,00:39:03,5587.852,1610.979,0.324,0.000,6776.709
2025.06.08,00:39:23,5587.854,1610.979,0.316,0.000,6776.709
2025.06.08,00:39:43,5587.856,1610.979,0.323,0.000,6776.709
2025.06.08,00:40:03,5587.858,1610.979,0.321,0.000,6776.709
2025.06.08,00:40:24,5587.859,1610.979,0.322,0.000,6776.709
2025.06.08,00:40:45,5587.861,1610.979,0.259,0.000,6776.709
2025.06.08,00:41:06,5587.863,1610.979,0.189,0.000,6776.709
2025.06.08,00:41:27,5587.864,1610.979,0.188,0.000,6776.709
2025.06.08,00:41:48,5587.865,1610.979,0.189,0.000,6776.709
2025.06.08,00:42:09,5587.866,1610.979,0.192,0.000,6776.709
2025.06.08,00:42:29,5587.867,1610.979,0.216,0.000,6776.709
2025.06.08,00:42:49,5587.869,1610.979,0.220,0.000,6776.709
2025.06.08,00:43:09,5587.870,1610.979,0.222,0.000,6776.709
2025.06.08,00:43:29,5587.871,1610.979,0.218,0.000,6776.709
2025.06.08,00:43:49,5587.872,1610.979,0.187,0.000,6776.709
2025.06.08,00:44:09,5587.873,1610.979,0.188,0.000,6776.709
2025.06.08,00:44:29,5587.874,1610.979,0.185,0.000,6776.709
2025.06.08,00:44:49,5587.875,1610.979,0.188,0.000,6776.709
2025.06.08,00:45:09,5587.876,1610.979,0.187,0.000,6776.709
2025.06.08,00:45:30,5587.877,1610.979,0.186,0.000,6776.709
2025.06.08,00:45:51,5587.878,1610.979,0.187,0.000,6776.709
2025.06.08,00:46:11,5587.880,1610.979,0.185,0.000,6776.709
2025.06.08,00:46:31,5587.881,1610.979,0.185,0.000,6776.709
2025.06.08,00:46:51,5587.882,1610.979,0.183,0.000,6776.709
2025.06.08,00:47:11,5587.883,1610.979,0.186,0.000,6776.709
2025.06.08,00:47:31,5587.884,1610.979,0.183,0.000,6776.709
2025.06.08,00:47:51,5587.885,1610.979,0.184,0.000,6776.709
2025.06.08,00:48:11,5587.886,1610.979,0.184,0.000,6776.709
2025.06.08,00:48:31,5587.887,1610.979,0.187,0.000,6776.709
2025.06.08,00:48:51,5587.888,1610.979,0.185,0.000,6776.709
2025.06.08,00:49:12,5587.889,1610.979,0.188,0.000,6776.709
2025.06.08,00:49:32,5587.890,1610.979,0.184,0.000,6776.709
2025.06.08,00:49:52,5587.891,1610.979,0.186,0.000,6776.709
2025.06.08,00:50:12,5587.892,1610.979,0.186,0.000,6776.709
2025.06.08,00:50:32,5587.893,1610.979,0.185,0.000,6776.709
2025.06.08,00:50:52,5587.894,1610.979,0.184,0.000,6776.709
2025.06.08,00:51:12,5587.895,1610.979,0.185,0.000,6776.709
2025.06.08,00:51:32,5587.896,1610.979,0.185,0.000,6776.709
2025.06.08,00:51:52,5587.897,1610.979,0.186,0.000,6776.709
2025.06.08,00:52:12,5587.898,1610.979,0.186,0.000,6776.709
2025.06.08,00:52:33,5587.899,1610.979,0.187,0.000,6776.709
2025.06.08,00:52:54,5587.900,1610.979,0.186,0.000,6776.709
2025.06.08,00:53:14,5587.902,1610.979,0.247,0.000,6776.709
2025.06.08,00:53:34,5587.903,1610.979,0.252,0.000,6776.709
2025.06.08,00:53:54,5587.905,1610.979,0.249,0.000,6776.709
2025.06.08,00:54:14,5587.906,1610.979,0.253,0.000,6776.709
2025.06.08,00:54:34,5587.907,1610.979,0.251,0.000,6776.709
2025.06.08,00:54:54,5587.909,1610.979,0.252,0.000,6776.709
2025.06.08,00:55:14,5587.910,1610.979,0.248,0.000,6776.709
2025.06.08,00:55:34,5587.912,1610.979,0.248,0.000,6776.709
2025.06.08,00:55:55,5587.913,1610.979,0.246,0.000,6776.709
2025.06.08,00:56:16,5587.914,1610.979,0.247,0.000,6776.709
2025.06.08,00:56:37,5587.916,1610.979,0.248,0.000,6776.709
2025.06.08,00:56:58,5587.917,1610.979,0.247,0.000,6776.709
2025.06.08,00:57:19,5587.919,1610.979,0.247,0.000,6776.709
2025.06.08,00:57:40,5587.920,1610.979,0.248,0.000,6776.709
2025.06.08,00:58:01,5587.922,1610.979,0.248,0.000,6776.709
2025.06.08,00:58:21,5587.923,1610.979,0.249,0.000,6776.709
2025.06.08,00:58:41,5587.924,1610.979,0.250,0.000,6776.709
2025.06.08,00:59:01,5587.926,1610.979,0.249,0.000,6776.709
2025.06.08,00:59:21,5587.927,1610.979,0.248,0.000,6776.709
2025.06.08,00:59:41,5587.929,1610.979,0.248,0.000,6776.709
2025.06.08,01:00:01,5587.930,1610.979,0.249,0.000,6776.709
2025.06.08,01:00:21,5587.931,1610.979,0.240,0.000,6776.709
2025.06.08,01:00:41,5587.933,1610.979,0.248,0.000,6776.709
2025.06.08,01:01:01,5587.934,1610.979,0.247,0.000,6776.709
2025.06.08,01:01:22,5587.936,1610.979,0.250,0.000,6776.709
2025.06.08,01:01:42,5587.937,1610.979,0.248,0.000,6776.709
2025.06.08,01:02:02,5587.938,1610.979,0.248,0.000,6776.709
2025.06.08,01:02:22,5587.940,1610.979,0.249,0.000,6776.709
2025.06.08,01:02:42,5587.941,1610.979,0.248,0.000,6776.709
2025.06.08,01:03:02,5587.942,1610.979,0.248,0.000,6776.709
2025.06.08,01:03:22,5587.944,1610.979,0.249,0.000,6776.709
2025.06.08,01:03:42,5587.945,1610.979,0.249,0.000,6776.709
2025.06.08,01:04:02,5587.947,1610.979,0.248,0.000,6776.709
2025.06.08,01:04:22,5587.948,1610.979,0.250,0.000,6776.709
2025.06.08,01:04:43,5587.949,1610.979,0.248,0.000,6776.709
2025.06.08,01:05:04,5587.951,1610.979,0.253,0.000,6776.709
2025.06.08,01:05:25,5587.952,1610.979,0.248,0.000,6776.709
2025.06.08,01:05:45,5587.954,1610.979,0.250,0.000,6776.709
2025.06.08,01:06:05,5587.955,1610.979,0.248,0.000,6776.709
2025.06.08,01:06:25,5587.957,1610.979,0.248,0.000,6776.709
2025.06.08,01:06:45,5587.958,1610.979,0.247,0.000,6776.709
2025.06.08,01:07:05,5587.959,1610.979,0.248,0.000,6776.709
2025.06.08,01:07:25,5587.961,1610.979,0.250,0.000,6776.709
2025.06.08,01:07:45,5587.962,1610.979,0.249,0.000,6776.709
2025.06.08,01:08:05,5587.963,1610.979,0.256,0.000,6776.709
2025.06.08,01:08:25,5587.965,1610.979,0.253,0.000,6776.709
2025.06.08,01:08:46,5587.966,1610.979,0.254,0.000,6776.709
2025.06.08,01:09:06,5587.968,1610.979,0.252,0.000,6776.709
2025.06.08,01:09:26,5587.969,1610.979,0.248,0.000,6776.709
2025.06.08,01:09:46,5587.971,1610.979,0.248,0.000,6776.709
2025.06.08,01:10:06,5587.972,1610.979,0.248,0.000,6776.709
2025.06.08,01:10:26,5587.973,1610.979,0.248,0.000,6776.709
2025.06.08,01:10:46,5587.975,1610.979,0.248,0.000,6776.709
2025.06.08,01:11:06,5587.976,1610.979,0.248,0.000,6776.709
2025.06.08,01:11:26,5587.977,1610.979,0.248,0.000,6776.709
2025.06.08,01:11:46,5587.979,1610.979,0.249,0.000,6776.709
2025.06.08,01:12:07,5587.980,1610.979,0.247,0.000,6776.709
2025.06.08,01:12:28,5587.982,1610.979,0.249,0.000,6776.709
2025.06.08,01:12:48,5587.983,1610.979,0.250,0.000,6776.709
2025.06.08,01:13:08,5587.984,1610.979,0.248,0.000,6776.709
2025.06.08,01:13:28,5587.986,1610.979,0.246,0.000,6776.709
2025.06.08,01:13:48,5587.987,1610.979,0.248,0.000,6776.709
2025.06.08,01:14:08,5587.989,1610.979,0.246,0.000,6776.709
2025.06.08,01:14:28,5587.990,1610.979,0.248,0.000,6776.709
2025.06.08,01:14:48,5587.991,1610.979,0.248,0.000,6776.709
2025.06.08,01:15:08,5587.993,1610.979,0.248,0.000,6776.709
2025.06.08,01:15:28,5587.994,1610.979,0.247,0.000,6776.709
2025.06.08,01:15:49,5587.996,1610.979,0.250,0.000,6776.709
2025.06.08,01:16:10,5587.997,1610.979,0.247,0.000,6776.709
2025.06.08,01:16:30,5587.998,1610.979,0.248,0.000,6776.709
2025.06.08,01:16:50,5588.000,1610.979,0.248,0.000,6776.709
2025.06.08,01:17:10,5588.001,1610.979,0.248,0.000,6776.709
2025.06.08,01:17:30,5588.003,1610.979,0.247,0.000,6776.709
2025.06.08,01:17:50,5588.004,1610.979,0.247,0.000,6776.709
2025.06.08,01:18:10,5588.005,1610.979,0.250,0.000,6776.709
2025.06.08,01:18:30,5588.007,1610.979,0.248,0.000,6776.709
2025.06.08,01:18:50,5588.008,1610.979,0.249,0.000,6776.709
2025.06.08,01:19:10,5588.010,1610.979,0.280,0.000,6776.709
2025.06.08,01:19:31,5588.011,1610.979,0.275,0.000,6776.709
2025.06.08,01:19:52,5588.013,1610.979,0.304,0.000,6776.709
2025.06.08,01:20:12,5588.015,1610.979,0.302,0.000,6776.709
2025.06.08,01:20:32,5588.017,1610.979,0.301,0.000,6776.709
2025.06.08,01:20:52,5588.018,1610.979,0.298,0.000,6776.709
2025.06.08,01:21:12,5588.020,1610.979,0.303,0.000,6776.709
2025.06.08,01:21:32,5588.022,1610.979,0.302,0.000,6776.709
2025.06.08,01:21:52,5588.023,1610.979,0.305,0.000,6776.709
2025.06.08,01:22:12,5588.025,1610.979,0.305,0.000,6776.709
2025.06.08,01:22:32,5588.027,1610.979,0.305,0.000,6776.709
2025.06.08,01:22:52,5588.028,1610.979,0.306,0.000,6776.709
2025.06.08,01:23:13,5588.030,1610.979,0.306,0.000,6776.709
2025.06.08,01:23:33,5588.032,1610.979,0.306,0.000,6776.709
2025.06.08,01:23:53,5588.034,1610.979,0.306,0.000,6776.709
2025.06.08,01:24:13,5588.035,1610.979,0.305,0.000,6776.709
2025.06.08,01:24:33,5588.037,1610.979,0.306,0.000,6776.709
2025.06.08,01:24:53,5588.039,1610.979,0.305,0.000,6776.709
2025.06.08,01:25:13,5588.040,1610.979,0.305,0.000,6776.709
2025.06.08,01:25:33,5588.042,1610.979,0.301,0.000,6776.709
2025.06.08,01:25:53,5588.044,1610.979,0.305,0.000,6776.709
2025.06.08,01:26:13,5588.046,1610.979,0.304,0.000,6776.709
2025.06.08,01:26:33,5588.047,1610.979,0.306,0.000,6776.709
2025.06.08,01:26:53,5588.049,1610.979,0.303,0.000,6776.709
2025.06.08,01:27:13,5588.051,1610.979,0.303,0.000,6776.709
2025.06.08,01:27:33,5588.052,1610.979,0.302,0.000,6776.709
2025.06.08,01:27:53,5588.054,1610.979,0.304,0.000,6776.709
2025.06.08,01:28:13,5588.056,1610.979,0.302,0.000,6776.709
2025.06.08,01:28:33,5588.057,1610.979,0.305,0.000,6776.709
2025.06.08,01:28:53,5588.059,1610.979,0.273,0.000,6776.709
2025.06.08,01:29:13,5588.060,1610.979,0.274,0.000,6776.709
2025.06.08,01:29:34,5588.062,1610.979,0.272,0.000,6776.709
2025.06.08,01:29:54,5588.064,1610.979,0.271,0.000,6776.709
2025.06.08,01:30:14,5588.065,1610.979,0.271,0.000,6776.709
2025.06.08,01:30:34,5588.067,1610.979,0.270,0.000,6776.709
2025.06.08,01:30:54,5588.068,1610.979,0.274,0.000,6776.709
2025.06.08,01:31:14,5588.070,1610.979,0.275,0.000,6776.709
2025.06.08,01:31:34,5588.071,1610.979,0.272,0.000,6776.709
2025.06.08,01:31:54,5588.073,1610.979,0.248,0.000,6776.709
2025.06.08,01:32:14,5588.074,1610.979,0.243,0.000,6776.709
2025.06.08,01:32:34,5588.075,1610.979,0.246,0.000,6776.709
2025.06.08,01:32:55,5588.077,1610.979,0.245,0.000,6776.709
2025.06.08,01:33:16,5588.078,1610.979,0.246,0.000,6776.709
2025.06.08,01:33:36,5588.080,1610.979,0.244,0.000,6776.709
2025.06.08,01:33:56,5588.081,1610.979,0.244,0.000,6776.709
2025.06.08,01:34:16,5588.082,1610.979,0.244,0.000,6776.709
2025.06.08,01:34:36,5588.084,1610.979,0.243,0.000,6776.709
2025.06.08,01:34:56,5588.085,1610.979,0.245,0.000,6776.709
2025.06.08,01:35:16,5588.086,1610.979,0.246,0.000,6776.709
2025.06.08,01:35:36,5588.088,1610.979,0.246,0.000,6776.709
2025.06.08,01:35:56,5588.089,1610.979,0.243,0.000,6776.709
2025.06.08,01:36:16,5588.090,1610.979,0.244,0.000,6776.709
2025.06.08,01:36:37,5588.092,1610.979,0.247,0.000,6776.709
2025.06.08,01:36:58,5588.093,1610.979,0.245,0.000,6776.709
2025.06.08,01:37:19,5588.095,1610.979,0.244,0.000,6776.709
2025.06.08,01:37:39,5588.096,1610.979,0.245,0.000,6776.709
2025.06.08,01:37:59,5588.097,1610.979,0.244,0.000,6776.709
2025.06.08,01:38:19,5588.099,1610.979,0.244,0.000,6776.709
2025.06.08,01:38:39,5588.100,1610.979,0.245,0.000,6776.709
2025.06.08,01:38:59,5588.102,1610.979,0.247,0.000,6776.709
2025.06.08,01:39:19,5588.103,1610.979,0.245,0.000,6776.709
2025.06.08,01:39:39,5588.104,1610.979,0.245,0.000,6776.709
2025.06.08,01:39:59,5588.106,1610.979,0.243,0.000,6776.709
2025.06.08,01:40:19,5588.107,1610.979,0.244,0.000,6776.709
2025.06.08,01:40:40,5588.108,1610.979,0.244,0.000,6776.709
2025.06.08,01:41:01,5588.110,1610.979,0.243,0.000,6776.709
2025.06.08,01:41:21,5588.111,1610.979,0.245,0.000,6776.709
2025.06.08,01:41:41,5588.113,1610.979,0.246,0.000,6776.709
2025.06.08,01:42:01,5588.114,1610.979,0.248,0.000,6776.709
2025.06.08,01:42:21,5588.115,1610.979,0.250,0.000,6776.709
2025.06.08,01:42:41,5588.117,1610.979,0.249,0.000,6776.709
2025.06.08,01:43:01,5588.118,1610.979,0.251,0.000,6776.709
2025.06.08,01:43:21,5588.119,1610.979,0.247,0.000,6776.709
2025.06.08,01:43:41,5588.121,1610.979,0.248,0.000,6776.709
2025.06.08,01:44:01,5588.122,1610.979,0.250,0.000,6776.709
2025.06.08,01:44:22,5588.124,1610.979,0.250,0.000,6776.709
2025.06.08,01:44:42,5588.125,1610.979,0.249,0.000,6776.709
2025.06.08,01:45:02,5588.127,1610.979,0.251,0.000,6776.709
2025.06.08,01:45:22,5588.128,1610.979,0.248,0.000,6776.709
2025.06.08,01:45:42,5588.129,1610.979,0.248,0.000,6776.709
2025.06.08,01:46:02,5588.131,1610.979,0.244,0.000,6776.709
2025.06.08,01:46:22,5588.132,1610.979,0.247,0.000,6776.709
2025.06.08,01:46:42,5588.133,1610.979,0.243,0.000,6776.709
2025.06.08,01:47:02,5588.135,1610.979,0.250,0.000,6776.709
2025.06.08,01:47:22,5588.136,1610.979,0.250,0.000,6776.709
2025.06.08,01:47:42,5588.137,1610.979,0.190,0.000,6776.709
2025.06.08,01:48:02,5588.139,1610.979,0.192,0.000,6776.709
2025.06.08,01:48:22,5588.140,1610.979,0.188,0.000,6776.709
2025.06.08,01:48:42,5588.141,1610.979,0.184,0.000,6776.709
2025.06.08,01:49:02,5588.142,1610.979,0.185,0.000,6776.709
2025.06.08,01:49:22,5588.143,1610.979,0.183,0.000,6776.709
2025.06.08,01:49:42,5588.144,1610.979,0.185,0.000,6776.709
2025.06.08,01:50:02,5588.145,1610.979,0.184,0.000,6776.709
2025.06.08,01:50:22,5588.146,1610.979,0.184,0.000,6776.709
2025.06.08,01:50:43,5588.147,1610.979,0.184,0.000,6776.709
2025.06.08,01:51:04,5588.148,1610.979,0.183,0.000,6776.709
2025.06.08,01:51:24,5588.149,1610.979,0.183,0.000,6776.709
2025.06.08,01:51:44,5588.150,1610.979,0.183,0.000,6776.709
2025.06.08,01:52:04,5588.151,1610.979,0.182,0.000,6776.709
2025.06.08,01:52:24,5588.152,1610.979,0.185,0.000,6776.709
2025.06.08,01:52:44,5588.153,1610.979,0.185,0.000,6776.709
2025.06.08,01:53:04,5588.154,1610.979,0.185,0.000,6776.709
2025.06.08,01:53:24,5588.155,1610.979,0.185,0.000,6776.709
2025.06.08,01:53:44,5588.156,1610.979,0.184,0.000,6776.709
2025.06.08,01:54:04,5588.157,1610.979,0.183,0.000,6776.709
2025.06.08,01:54:25,5588.158,1610.979,0.183,0.000,6776.709
2025.06.08,01:54:46,5588.159,1610.979,0.184,0.000,6776.709
2025.06.08,01:55:07,5588.160,1610.979,0.183,0.000,6776.709
2025.06.08,01:55:28,5588.161,1610.979,0.183,0.000,6776.709
2025.06.08,01:55:48,5588.162,1610.979,0.184,0.000,6776.709
2025.06.08,01:56:08,5588.163,1610.979,0.184,0.000,6776.709
2025.06.08,01:56:28,5588.165,1610.979,0.185,0.000,6776.709
2025.06.08,01:56:48,5588.166,1610.979,0.183,0.000,6776.709
2025.06.08,01:57:08,5588.167,1610.979,0.184,0.000,6776.709
2025.06.08,01:57:28,5588.168,1610.979,0.184,0.000,6776.709
2025.06.08,01:57:48,5588.169,1610.979,0.182,0.000,6776.709
2025.06.08,01:58:08,5588.170,1610.979,0.185,0.000,6776.709
2025.06.08,01:58:28,5588.171,1610.979,0.182,0.000,6776.709
2025.06.08,01:58:49,5588.172,1610.979,0.183,0.000,6776.709
2025.06.08,01:59:10,5588.173,1610.979,0.315,0.000,6776.709
2025.06.08,01:59:31,5588.174,1610.979,0.233,0.000,6776.709
2025.06.08,01:59:51,5588.176,1610.979,0.233,0.000,6776.709
2025.06.08,02:00:11,5588.177,1610.979,0.235,0.000,6776.709
2025.06.08,02:00:31,5588.178,1610.979,0.223,0.000,6776.722
2025.06.08,02:00:51,5588.180,1610.979,0.218,0.000,6776.722
2025.06.08,02:01:11,5588.181,1610.979,0.184,0.000,6776.722
2025.06.08,02:01:31,5588.182,1610.979,0.185,0.000,6776.722
2025.06.08,02:01:51,5588.183,1610.979,0.183,0.000,6776.722
2025.06.08,02:02:11,5588.184,1610.979,0.184,0.000,6776.722
2025.06.08,02:02:31,5588.185,1610.979,0.219,0.000,6776.722
2025.06.08,02:02:52,5588.186,1610.979,0.217,0.000,6776.722
2025.06.08,02:03:13,5588.187,1610.979,0.212,0.000,6776.722
2025.06.08,02:03:34,5588.189,1610.979,0.210,0.000,6776.722
2025.06.08,02:03:55,5588.190,1610.979,0.213,0.000,6776.722
2025.06.08,02:04:16,5588.191,1610.979,0.213,0.000,6776.722
2025.06.08,02:04:37,5588.192,1610.979,0.214,0.000,6776.722
2025.06.08,02:04:58,5588.194,1610.979,0.215,0.000,6776.722
2025.06.08,02:05:19,5588.195,1610.979,0.213,0.000,6776.722
2025.06.08,02:05:39,5588.196,1610.979,0.214,0.000,6776.723
2025.06.08,02:05:59,5588.197,1610.979,0.215,0.000,6776.723
2025.06.08,02:06:19,5588.198,1610.979,0.215,0.000,6776.723
2025.06.08,02:06:39,5588.200,1610.979,0.215,0.000,6776.723
2025.06.08,02:06:59,5588.201,1610.979,0.218,0.000,6776.723
2025.06.08,02:07:19,5588.202,1610.979,0.214,0.000,6776.723
2025.06.08,02:07:39,5588.203,1610.979,0.215,0.000,6776.723
2025.06.08,02:07:59,5588.204,1610.979,0.218,0.000,6776.723
2025.06.08,02:08:19,5588.206,1610.979,0.215,0.000,6776.723
2025.06.08,02:08:40,5588.207,1610.979,0.215,0.000,6776.723
2025.06.08,02:09:01,5588.208,1610.979,0.214,0.000,6776.723
2025.06.08,02:09:21,5588.209,1610.979,0.215,0.000,6776.723
2025.06.08,02:09:41,5588.211,1610.979,0.215,0.000,6776.723
2025.06.08,02:10:01,5588.212,1610.979,0.218,0.000,6776.723
2025.06.08,02:10:21,5588.213,1610.979,0.215,0.000,6776.723
